"att_1","att_2","att_3","att_4","att_5","att_6","att_7","att_8","att_9","att_10","att_11","att_12","att_13","att_14","att_15","att_16","att_17","att_18","att_19","att_20","att_21","att_22","class"
0.031429,-0.042581,0.153454,-0.212083,0.277468,-0.092876,0.13082,-0.060789,0.05274,1,0.803857,,0.104569,0.2,,0.750012,0.327519,0.25,0.131611,0.0003,,,-1
0.055713,-0.02926,0.042189,-0.232026,0.121443,-0.016263,0.091206,-0.016955,0.005885,1,0.838598,0.833447,0.136433,0.1,0.1,0.594766,0.178162,,0.150852,0.000518,,,-1
0.025714,-0.057341,0.339334,-0.313242,0.673205,-0.370102,0.348008,-0.265697,0.378683,1,0.721504,,0.102552,,,0.785237,0.541408,0.333333,0.114769,0.000173,,,-1
0.032858,-0.000128,0.000023,-0.195972,0.000684,-0.000012,0.107382,-0.000122,0.000006,1,,0.75829,0.47874,,0.1,0.490706,0.298844,0.2,0.146576,0.000462,,,-1
0.087145,-0.000528,0.000056,-0.105048,0.000607,-0.000006,0.011783,-0.000024,0.000001,1,,0.837978,0.480892,,0.1,0.508506,0.098085,0.571429,0.310634,0.009311,,,-1
0.041427,-0.000074,0.00001,-0.103137,0.000134,-0.000002,0.023523,-0.000007,0,1,,0.806669,0.477164,,0.1,0.409131,0.197093,0.142857,0.176883,0.000979,0.571429,,-1
0.050001,-0.009842,0.00516,-0.06672,0.012596,-0.00061,0.008227,-0.000549,0.000069,1,0.835259,0.81995,0.1518,0.1,,0.507933,0.141808,0.142857,0.285054,0.006603,,,-1
0.060002,-0.017238,0.013107,-0.162135,0.044653,-0.003149,0.040011,-0.003909,0.000714,1,0.713888,0.757665,0.142493,,0.1,0.520947,0.169079,,0.223175,0.002481,,,-1
0.052857,-0.023139,0.02711,-0.383276,0.162883,-0.017725,0.255333,-0.038541,0.010871,1,,0.757745,0.47988,,,0.489902,0.142729,,0.134712,0.000329,,,-1
0.062857,-0.016824,0.012075,-0.055328,0.01435,-0.000958,0.004486,-0.000414,0.000072,1,0.830694,,0.182799,0.1,,0.535628,0.141242,,0.18729,0.00123,,,-1
0.327137,-0.010114,0.00088,-0.000444,-0.000005,0,0.000023,0,0,1,0.852501,,0.103077,0.1,,0.522501,0.036712,,0.327364,0.011485,0.944444,,-1
0.054286,-0.051181,0.128074,-0.396324,0.359748,-0.083625,0.263587,-0.084992,0.051217,1,,,1,,,0.519403,0.230787,,0.147293,0.000471,,,-1
0.052859,-0.012517,0.007906,-0.115658,0.026425,-0.001547,0.023201,-0.001879,0.000285,1,0.782216,0.837027,0.263703,0.1,0.3,0.520924,0.125615,0.111111,0.216081,0.00218,,,-1
0.147147,-0.013543,0.003332,-0.056913,0.005007,-0.000113,0.002062,-0.000064,0.000004,1,0.848763,0.796672,0.127773,0.3,0.1,0.528406,0.084999,,0.303873,0.008526,,,-1
0.034286,-0.053111,0.223335,-0.711446,1.08536,-0.423995,1.374966,-0.745172,0.754674,1,,,1,,,0.5292,0.304542,,0.124618,0.000241,,,-1
0.044285,-0.02284,0.031468,-0.052771,0.026336,-0.003363,0.005861,-0.001037,0.000343,1,0.843146,,0.103849,0.1,,0.530647,0.149519,,0.195714,0.001467,,,-1
0.032857,-0.061792,0.315862,-0.693269,1.286584,-0.610978,1.36513,-0.900021,1.108067,1,,,1,,,0.508163,0.327519,,0.104086,0.000117,,,-1
0.025714,-0.036983,0.141549,-0.162756,0.226179,-0.080404,0.094435,-0.046611,0.042948,1,0.815962,,0.104091,,,0.534073,0.316018,,0.158464,0.000631,,,-1
0.029999,-0.037825,0.12738,-0.240847,0.294585,-0.092167,0.17777,-0.077247,0.06266,1,,,1,,,0.517714,0.213318,,0.15136,0.000525,,,-1
0.045714,-0.026002,0.03972,-0.195248,0.108237,-0.015353,0.077037,-0.015164,0.005574,1,0.830133,0.820807,0.135217,0.1,0.1,0.553127,0.178095,,0.167839,0.000794,,,-1
0.130001,-0.04173,0.035883,-0.193587,0.060402,-0.004826,0.02665,-0.002954,0.000612,1,0.840037,0.818874,0.103617,0.1,0.1,0.540025,0.104595,,0.187661,0.00124,,,-1
0.094283,-0.048666,0.067629,-0.307284,0.154867,-0.019996,0.092536,-0.01657,0.005547,1,0.834142,0.822111,0.605112,0.1,,0.543147,0.154663,,0.150828,0.000518,,,-1
0.048571,-0.023798,0.031277,-0.07089,0.033741,-0.004111,0.009579,-0.001616,0.00051,1,0.838335,,0.103498,0.1,,0.506189,0.176704,,0.182646,0.001113,,,-1
0.04,-0.040125,0.109573,-0.355535,0.352377,-0.089381,0.295399,-0.103993,0.068374,1,0.818031,0.721431,0.165334,0.2,0.1,0.530355,0.229481,,0.131685,0.000301,,,-1
0.047143,-0.052908,0.159783,-0.193609,0.212193,-0.059517,0.07352,-0.028617,0.020804,1,0.71715,,0.103183,,,0.567433,0.220302,,0.1305,0.00029,,,-1
0.042856,-0.052772,0.174915,-0.361326,0.434911,-0.133914,0.281869,-0.120525,0.096208,1,0.719472,,0.081071,0.1,,0.540933,0.306796,,0.129602,0.000282,,,-1
0.031429,-0.037691,0.122177,-0.065903,0.07753,-0.023338,0.012865,-0.005374,0.004192,1,0.822117,,0.102686,0.1,,0.599933,0.269981,,0.116059,0.000181,,,-1
0.034285,-0.039304,0.121221,-0.215718,0.241498,-0.069179,0.125459,-0.049884,0.037038,1,0.818175,,0.471233,0.1,0.1,0.477688,0.257709,,0.135578,0.000338,,,-1
0.027144,-0.026632,0.070658,-0.027901,0.026831,-0.006601,0.00275,-0.000938,0.000597,1,0.840995,,0.102536,0.1,,0.53505,0.242327,,0.155375,0.000583,,,-1
0.025714,-0.03748,0.14854,-0.262167,0.377267,-0.138881,0.249724,-0.127646,0.121804,1,0.72054,,0.1025,,,0.616129,0.371786,,0.125202,0.000246,,,-1
0.032856,-0.071132,0.422823,-0.596631,1.287944,-0.711237,1.021782,-0.783599,1.12186,1,,,0.998216,,,0.582946,0.442336,,0.09691,0.000088,,,-1
0.037142,-0.048891,0.17417,-0.102391,0.132457,-0.043834,0.026451,-0.012155,0.010427,1,0.784216,,0.102733,0.1,,0.664239,0.165347,,0.149228,0.000496,,,-1
0.032857,-0.054113,0.241053,-0.311752,0.504277,-0.208665,0.274959,-0.157986,0.169463,1,0.823184,,0.102895,0.1,,0.65395,0.341805,,0.124605,0.000241,,,-1
0.028571,-0.000116,0.000011,-0.370256,0.001468,-0.000013,0.441091,-0.000627,0.000014,1,,,0.480144,,,0.563095,0.282253,0.5,0.084033,0.00005,0.333333,,-1
0.148576,-0.002333,0.000113,-0.000774,-0.000048,0,0.000136,-0.000001,0,1,0.851815,,0.103236,0.1,,0.612099,0.0911,0.076923,0.827779,0.469523,1.222222,,-1
0.069999,-0.004328,0.000716,-0.161296,0.009583,-0.000148,0.033872,-0.000718,0.000029,1,,0.8364,0.476204,,0.1,0.583976,0.164061,0.222222,0.159085,0.000641,,,-1
0.084287,-0.005875,0.001179,-0.418276,0.028227,-0.000527,0.189911,-0.004559,0.000221,1,,0.832221,0.481685,,0.1,0.590786,0.162103,0.333333,0.17855,0.001016,,,-1
0.081429,-0.009358,0.002882,-0.174125,0.019014,-0.000542,0.03372,-0.001303,0.000096,1,,0.775998,0.474295,,0.1,0.585174,0.172378,,0.256641,0.004338,,,-1
0.07143,-0.013889,0.00732,-0.461613,0.087088,-0.004262,0.273882,-0.01835,0.002328,1,,0.759069,0.4801,,,0.640545,0.260636,0.166667,0.168934,0.000814,,,-1
0.038571,-0.015083,0.015556,-0.051426,0.019232,-0.001842,0.006558,-0.000871,0.000216,1,0.752943,,0.104665,0.1,,0.587227,0.260894,0.5,0.293938,0.007465,,,-1
0.027142,-0.025654,0.063814,-0.286709,0.258629,-0.059763,0.2735,-0.087639,0.052498,1,,,1,,,0.560093,0.441381,0.333333,0.149264,0.000496,,,-1
0.065713,-0.01147,0.005332,-0.057249,0.009503,-0.000408,0.004538,-0.000266,0.000029,1,0.780606,0.81737,0.252709,0.1,0.1,0.567338,0.188417,0.125,0.274566,0.005683,,,-1
0.044287,-0.019071,0.022087,-0.318633,0.133837,-0.014394,0.211675,-0.031573,0.008799,1,,0.783,0.483951,,0.2,0.545218,0.243669,0.2,0.140515,0.00039,,,-1
0.095713,-0.027565,0.020804,-0.131093,0.035829,-0.002508,0.016408,-0.001591,0.000288,1,0.794477,,0.105241,0.1,,0.587054,0.201124,0.285714,0.251548,0.004004,,,-1
0.154286,-0.018992,0.00626,-0.15578,0.01833,-0.00056,0.014294,-0.000596,0.000047,1,0.801826,0.840814,0.240553,,0.3,0.585138,0.110447,0.153846,0.274265,0.005658,,,-1
0.044286,-0.026351,0.042486,-0.399817,0.233966,-0.035037,0.335932,-0.069821,0.027101,1,,,0.481685,,,0.568269,0.256457,0.2,0.125593,0.000249,,,-1
0.035713,-0.021914,0.035807,-0.000827,0.000422,-0.000054,0.000103,-0.000022,0.000009,1,0.830984,,0.104063,0.2,,0.549203,0.28768,0.2,0.187839,0.001245,,,-1
0.042858,-0.027357,0.047415,-0.347756,0.218806,-0.035223,0.263272,-0.058834,0.024549,1,,0.765825,0.485782,,0.1,0.601628,0.306796,0.2,0.131911,0.000303,,,-1
0.032858,-0.051731,0.214344,-0.263921,0.39692,-0.152781,0.191635,-0.102383,0.102165,1,,,1,,,0.596706,0.441381,0.666667,0.129857,0.000284,,,-1
0.044285,-0.024178,0.034872,-0.084508,0.044169,-0.005912,0.014686,-0.002724,0.000944,1,0.828287,,0.104818,0.2,,0.572255,0.23562,0.333333,0.181075,0.001075,,,-1
0.18571,-0.030112,0.013271,-0.001785,0.00031,-0.000014,0.000025,-0.000001,0,1,0.840321,,0.102949,0.3,,0.59939,0.069593,0.0625,0.165677,0.000753,,,-1
0.079999,-0.039852,0.054215,-0.406904,0.200848,-0.025378,0.19409,-0.034027,0.011144,1,0.765079,0.835661,0.276435,0.1,,0.577143,0.15523,0.285714,0.14528,0.000445,,,-1
0.047143,-0.047926,0.130573,-0.310364,0.306988,-0.077694,0.188192,-0.066123,0.04338,1,0.760047,,0.10339,,,0.574769,0.288484,0.25,0.136714,0.000349,,,-1
0.03,-0.056775,0.296117,-0.560275,1.060245,-0.513723,0.989459,-0.665182,0.835575,1,,,1,,,0.551875,0.283901,,0.127759,0.000266,,,-1
0.104283,-0.051704,0.070005,-0.409588,0.201372,-0.02533,0.151112,-0.026394,0.008608,1,0.835738,0.817177,0.135504,0.1,0.1,0.604852,0.125972,0.25,0.149263,0.000496,,,-1
0.065714,-0.029284,0.034777,-0.093832,0.040397,-0.004451,0.012341,-0.001885,0.000538,1,0.847273,,0.103779,0.2,,0.604444,0.206089,0.125,0.184962,0.00117,,,-1
0.047142,-0.053473,0.16408,-0.330486,0.3679,-0.104884,0.215042,-0.08505,0.062866,1,,,0.223424,,0.1,0.563447,0.243473,0.166667,0.130901,0.000294,,,-1
0.111429,-0.05542,0.073501,-0.056511,0.027166,-0.003342,0.002814,-0.00048,0.000153,1,0.809511,,0.10382,0.2,,0.581234,0.165776,0.125,0.184271,0.001153,,,-1
0.047142,-0.029551,0.050364,-0.192389,0.118985,-0.01883,0.07337,-0.016112,0.006607,1,0.838876,0.824787,0.149336,0.1,0.1,0.581,0.257018,,0.156091,0.000594,,,-1
0.077143,-0.039692,0.054583,-0.134919,0.067301,-0.00859,0.021779,-0.003856,0.001275,1,0.849464,,0.103381,0.1,,0.585539,0.196839,0.125,0.178497,0.001015,,,-1
0.027143,-0.059297,0.345371,-0.131412,0.277981,-0.150425,0.058413,-0.043899,0.061589,1,0.717768,,0.103725,,,0.566076,0.370883,0.333333,0.115131,0.000176,,,-1
0.032856,-0.035165,0.101859,-0.184998,0.194518,-0.052331,0.096851,-0.036168,0.025219,1,0.762377,,0.102686,0.1,,0.528683,0.320571,0.2,0.130831,0.000293,,,-1
0.021429,-0.038951,0.194437,-0.300845,0.545365,-0.252901,0.398506,-0.256627,0.308513,1,0.720025,,0.101862,,,0.586214,0.414516,,0.111424,0.000154,,,-1
0.030001,-0.001155,0.000144,-0.108067,0.003966,-0.000045,0.035628,-0.000458,0.000013,1,,0.825958,0.477099,,0.1,0.504297,0.26529,,0.206343,0.001813,,,-1
0.028571,-0.003846,0.001408,-0.397383,0.051868,-0.001762,0.507668,-0.023511,0.002068,1,,0.818906,0.478981,,0.1,0.562351,0.336599,0.666667,0.105795,0.000125,,,-1
0.024286,-0.008662,0.008224,-0.000737,0.000207,-0.000014,0.000243,-0.00003,0.000007,1,,,1,,,0.560566,0.341805,0.333333,0.336845,0.012874,0.125,,-1
0.038572,-0.00801,0.004417,-0.144938,0.028684,-0.001466,0.049284,-0.003456,0.000457,1,,0.814904,0.223739,,0.1,0.54608,0.288484,0.2,0.218036,0.00226,,,-1
0.141426,-0.008446,0.001464,-0.311111,0.017748,-0.000285,0.062063,-0.001254,0.000052,1,,0.779654,0.475578,0.1,0.1,0.521525,0.084195,0.25,0.262638,0.004758,,,-1
0.051429,-0.017297,0.015333,-0.314901,0.100941,-0.008308,0.174086,-0.019812,0.004225,1,,0.818138,0.472188,,0.1,0.519024,0.271764,0.5,0.17142,0.000863,,,-1
0.075713,-0.007836,0.00219,-0.000153,0.000016,0,0.000057,-0.000002,0,1,0.839564,,0.104311,0.1,,0.57946,0.153157,0.125,0.327062,0.011442,,,-1
0.024285,-0.02522,0.068337,-0.199703,0.19645,-0.049449,0.147371,-0.051498,0.033604,1,,,0.105372,,,0.538194,0.534071,0.666667,0.154701,0.000573,,,-1
0.114284,-0.019407,0.008701,-0.304166,0.049168,-0.002049,0.072892,-0.004189,0.000453,1,0.757076,0.840163,0.342659,0.2,0.1,0.534134,0.10873,0.333333,0.189594,0.001292,,,-1
0.101426,-0.021516,0.012081,-0.345956,0.070116,-0.003653,0.106791,-0.007681,0.001036,1,0.754373,0.837721,0.248205,0.1,0.1,0.534349,0.135922,0.111111,0.189311,0.001284,,,-1
0.028572,-0.030409,0.084791,-0.134299,0.135863,-0.035196,0.056794,-0.020413,0.01371,1,,,1,,,0.549625,0.382018,0.5,0.137162,0.000354,,,-1
0.050001,-0.035007,0.064152,-0.224054,0.148999,-0.025364,0.090389,-0.021352,0.009422,1,0.752928,,0.105442,0.1,,0.5405,0.261644,0.5,0.1658,0.000756,,,-1
0.024285,-0.032877,0.116292,-0.259569,0.333344,-0.10953,0.249022,-0.1136,0.096762,1,0.711559,,0.105492,,,0.51175,0.441381,0.666667,0.125508,0.000248,,,-1
0.04857,-0.030104,0.04918,-0.066055,0.039124,-0.00593,0.008275,-0.001739,0.000683,1,0.77835,,0.104818,,,0.519851,0.178095,0.333333,0.190893,0.001328,,,-1
0.055714,-0.044468,0.093764,-0.45055,0.344913,-0.067562,0.330747,-0.089947,0.045676,1,,,0.47492,,0.1,0.528913,0.185219,0.4,0.131347,0.000298,,,-1
0.03857,-0.043328,0.129032,-0.447584,0.483941,-0.133899,0.472805,-0.181625,0.130293,1,,,0.367464,0.1,,0.535232,0.349066,0.25,0.105198,0.000122,,,-1
0.057144,-0.037533,0.065002,-0.242734,0.152548,-0.024533,0.093472,-0.020859,0.008693,1,0.780531,0.713483,0.090392,0.1,0.1,0.517377,0.159284,0.166667,0.160959,0.000671,,,-1
0.055715,-0.042726,0.086646,-0.048961,0.036013,-0.006777,0.004091,-0.001068,0.000521,1,0.843429,,0.104211,0.1,,0.530111,0.242209,0.166667,0.175128,0.000941,,,-1
0.024286,-0.010527,0.012083,-0.075559,0.031515,-0.003363,0.021467,-0.003183,0.000881,1,0.829017,0.815253,0.22322,0.1,0.1,0.528922,0.081182,,0.165641,0.000753,,,-1
0.047144,-0.04972,0.139251,-0.453992,0.461761,-0.120147,0.399027,-0.144184,0.097263,1,,,0.477601,,,0.540081,0.226264,0.4,0.122695,0.000227,,,-1
0.041428,-0.027248,0.047365,-0.109248,0.068843,-0.011107,0.026158,-0.005851,0.002445,1,0.833221,,0.104563,0.1,,0.521956,0.182752,,0.15884,0.000637,,,-1
0.051428,-0.028341,0.04131,-0.160462,0.084853,-0.011483,0.045543,-0.008551,0.002998,1,0.793856,0.820075,0.152271,0.1,0.2,0.522321,0.244667,0.142857,0.167843,0.000794,,,-1
0.045713,-0.021514,0.026833,-0.129809,0.058711,-0.006797,0.033567,-0.005389,0.001616,1,0.795711,0.755478,0.144162,0.3,,0.53079,0.194727,0.125,0.169422,0.000824,,,-1
0.039999,-0.035189,0.082923,-0.000603,0.000458,-0.000087,0.000045,-0.000014,0.000008,1,0.820882,,0.103559,0.1,,0.55001,0.208859,0.166667,0.123801,0.000235,0.75,,-1
0.034285,-0.030404,0.07178,-0.254807,0.218499,-0.047935,0.173222,-0.052783,0.030028,1,,0.715066,0.478718,,,0.54935,0.172788,0.333333,0.094187,0.000079,,,-1
0.035714,-0.046127,0.158618,-0.063269,0.078962,-0.025218,0.010308,-0.004569,0.003782,1,0.716343,,0.103825,,,0.507716,0.206541,0.4,0.117921,0.000193,,,-1
0.03,-0.032589,0.094577,-0.25185,0.265324,-0.07152,0.193977,-0.072585,0.050715,1,0.758151,,0.182466,,0.1,0.5285,0.220893,,0.124303,0.000239,,,-1
0.040001,-0.035924,0.085822,-0.067531,0.058555,-0.012988,0.010587,-0.003259,0.001873,1,0.842551,,0.10432,0.3,,0.486019,0.207709,,0.170993,0.000855,,,-1
0.032857,-0.054979,0.245181,-0.361793,0.585979,-0.24277,0.365172,-0.210118,0.225686,1,,,1,,,0.49461,0.33134,,0.137546,0.000358,,,-1
0.027142,-0.054684,0.295271,-0.436169,0.855366,-0.429083,0.645597,-0.449785,0.584956,1,,,1,,,0.544219,0.248451,,0.115468,0.000178,,,-1
0.021428,-0.00477,0.002845,-0.115887,0.024662,-0.001365,0.056808,-0.004288,0.000614,1,,,0.477886,,0.1,0.536912,0.370883,0.333333,0.207691,0.001861,,,-1
0.127141,-0.006138,0.000835,-0.4784,0.022134,-0.000279,0.163559,-0.002685,0.000088,1,,0.794685,0.475986,,0.3,0.529184,0.115547,0.428571,0.165623,0.000752,,,-1
0.03,-0.005297,0.00249,-0.096359,0.016225,-0.000706,0.028045,-0.001672,0.000188,1,,0.759888,0.476538,,0.1,0.556913,0.313786,,0.2261,0.002613,,,-1
0.057144,-0.00688,0.002201,-0.107076,0.012231,-0.000362,0.018144,-0.000733,0.000056,1,0.711051,0.797189,0.475176,,0.1,0.570394,0.174533,,0.254936,0.004224,,,-1
0.111432,-0.010231,0.002498,-0.160667,0.013984,-0.000315,0.020972,-0.000645,0.000037,1,0.829454,0.810881,0.358378,,0.2,0.571029,0.113132,0.181818,0.262528,0.00475,,,-1
0.042857,-0.022306,0.030439,-0.178201,0.088165,-0.011169,0.06689,-0.011748,0.003856,1,0.816766,,0.10514,0.1,,0.601192,0.260894,0.5,0.197212,0.001513,,,-1
0.065716,-0.018269,0.013405,-0.303199,0.080696,-0.005501,0.12684,-0.011994,0.00212,1,,0.780043,0.475311,,,0.553016,0.185982,0.285714,0.145292,0.000446,,,-1
0.048572,-0.030093,0.049179,-0.121045,0.071803,-0.010904,0.027462,-0.005789,0.00228,1,0.75831,,0.104706,0.2,,0.61947,0.29749,0.5,0.176339,0.000967,,,-1
0.092859,-0.02462,0.017282,-0.090223,0.02287,-0.001487,0.008014,-0.000719,0.000121,1,0.843297,0.712576,0.104616,0.1,,0.592424,0.110276,0.25,0.220459,0.002362,,,-1
0.024286,-0.020179,0.043751,-0.118038,0.092946,-0.018727,0.051449,-0.014397,0.007522,1,0.810224,,0.222958,,,0.605609,0.327519,0.5,0.114378,0.000171,,,-1
0.024286,-0.01915,0.039849,-0.234577,0.177067,-0.034222,0.205178,-0.055008,0.027557,1,,0.822337,0.99368,,0.1,0.603714,0.328728,0.2,0.136451,0.000347,,,-1
0.028572,-0.04209,0.165333,-0.00421,0.00599,-0.00218,0.000353,-0.000179,0.000169,1,0.816448,,0.103512,0.1,,0.572728,0.341805,0.666667,0.167406,0.000785,,,-1
0.110001,-0.028606,0.019692,-0.302333,0.075449,-0.004821,0.075627,-0.006699,0.001109,1,0.829302,0.802853,0.269917,0.1,0.1,0.614649,0.128509,0.2,0.183396,0.001131,,,-1
0.031428,-0.039548,0.132674,-0.001898,0.002279,-0.0007,0.000313,-0.000135,0.000109,1,0.830337,,0.103958,0.3,,0.590541,0.313832,0.25,0.17772,0.000998,,,-1
0.075716,-0.036698,0.046921,-0.140685,0.065219,-0.007741,0.023752,-0.003909,0.001202,1,0.782817,,0.104422,0.1,,0.598,0.150843,0.285714,0.174902,0.000936,,,-1
0.091431,-0.026703,0.020803,-0.017304,0.004834,-0.000345,0.00041,-0.000041,0.000007,1,0.821471,,0.104383,0.2,,0.568533,0.15514,0.1,0.222395,0.002446,,,-1
0.055714,-0.033945,0.054456,-0.204735,0.119212,-0.01776,0.068272,-0.014117,0.00545,1,0.754861,,0.105121,0.1,,0.539231,0.220838,,0.181897,0.001095,,,-1
0.022857,-0.048376,0.273809,-0.000867,0.001721,-0.000873,0.000147,-0.000107,0.000146,1,,,1,,,0.568814,0.565487,0.333333,0.123204,0.00023,0.5,,-1
0.068572,-0.019338,0.014396,-0.129335,0.03485,-0.002406,0.022126,-0.002114,0.000378,1,0.845427,0.779261,0.134612,,,0.570654,0.169098,,0.204836,0.00176,,,-1
0.044284,-0.028428,0.048159,-0.221357,0.136094,-0.02141,0.100351,-0.021909,0.008932,1,0.753815,0.716284,0.633458,,0.1,0.614746,0.261799,0.166667,0.152727,0.000544,,,-1
0.035714,-0.0328,0.07971,-0.260979,0.230261,-0.051976,0.173397,-0.054339,0.031794,1,0.817233,,0.22061,,,0.546328,0.242327,,0.133261,0.000315,,,-1
0.048571,-0.038685,0.081644,-0.240011,0.183861,-0.036039,0.10797,-0.029376,0.014924,1,0.842469,,0.08673,,0.1,0.544379,0.188496,,0.137955,0.000362,,,-1
0.032857,-0.056697,0.259433,-0.407331,0.676835,-0.287722,0.459971,-0.271523,0.299242,1,0.716789,,0.103758,,,0.577782,0.370883,,0.105679,0.000125,,,-1
0.042858,-0.054876,0.188181,-0.032181,0.040052,-0.012753,0.002428,-0.001073,0.000885,1,0.759565,,0.103697,0.2,,0.608514,0.279253,,0.147989,0.00048,,,-1
0.03,-0.045854,0.186869,-0.065592,0.097069,-0.036748,0.013291,-0.006987,0.006858,1,0.761002,,0.103393,0.2,,0.572714,0.283901,,0.137732,0.00036,,,-1
0.111428,-0.030468,0.022103,-0.096565,0.025372,-0.001706,0.007771,-0.000724,0.000126,1,0.844753,,0.104177,0.3,,0.602186,0.109173,,0.230232,0.00281,,,-1
0.068573,-0.051598,0.102682,-0.250386,0.180849,-0.033427,0.083125,-0.021324,0.010216,1,0.783729,,0.104686,0.2,,0.541672,0.14577,,0.146267,0.000458,,,-1
0.090002,-0.041466,0.05127,-0.009678,0.004281,-0.000484,0.000249,-0.000039,0.000012,1,0.842915,,0.102846,0.2,,0.619548,0.107192,,0.190933,0.001329,,,-1
0.022857,-0.027532,0.088734,-0.231927,0.271391,-0.081247,0.216257,-0.089888,0.069757,1,,,0.995342,,,0.619128,0.272485,,0.114516,0.000172,,,-1
0.104287,-0.041457,0.043813,-0.213385,0.081856,-0.008034,0.040037,-0.005454,0.001387,1,0.83601,,0.104151,0.1,0.1,0.580911,0.129573,,0.183116,0.001124,,,-1
0.052856,-0.000725,0.000048,-0.130586,0.001709,-0.00001,0.030254,-0.000135,0.000002,1,,0.848295,0.486739,,0.1,0.535762,0.259181,0.142857,0.20375,0.001723,,,-1
0.151426,-0.00329,0.000231,-0.302558,0.006454,-0.000042,0.056912,-0.000426,0.000007,1,,0.820925,0.490699,,0.3,0.560125,0.094879,0.1,0.200144,0.001605,,,-1
0.027142,-0.009431,0.008894,-0.121137,0.041373,-0.003622,0.050546,-0.006129,0.00139,1,,,1,,,0.49906,0.392699,0.333333,0.205562,0.001786,,,-1
0.121431,-0.009518,0.002071,-0.235659,0.018162,-0.000366,0.042692,-0.001166,0.000061,1,,0.843378,0.484854,,0.2,0.548973,0.127168,0.111111,0.225773,0.002598,,,-1
0.05,-0.010923,0.006507,-0.085672,0.018336,-0.001012,0.01369,-0.001038,0.000148,1,0.76162,0.719867,0.191454,0.2,0.1,0.570339,0.261074,0.333333,0.257477,0.004395,,,-1
0.034286,-0.017207,0.023628,-0.480821,0.239644,-0.03057,0.633641,-0.112186,0.037099,1,,0.826286,0.486271,,0.1,0.580925,0.320571,0.5,0.098906,0.000096,,,-1
0.054284,-0.020721,0.021489,-0.229497,0.086015,-0.008283,0.090249,-0.012011,0.002997,1,0.720876,0.721372,0.547727,,0.1,0.596604,0.261799,0.4,0.19815,0.001542,,,-1
0.024286,-0.024981,0.069303,-0.188296,0.189642,-0.048872,0.13543,-0.048453,0.032369,1,,,0.102822,,,0.619645,0.451344,0.666667,0.155769,0.000589,,,-1
0.090001,-0.022131,0.014735,-0.131337,0.031607,-0.001951,0.0179,-0.001527,0.000244,1,0.797677,0.823146,0.150272,0.2,0.1,0.55265,0.134033,0.285714,0.236994,0.003155,,,-1
0.058573,-0.0324,0.048685,-0.477437,0.260293,-0.036335,0.362932,-0.070291,0.025437,1,,0.720612,0.617009,,,0.560545,0.247857,0.5,0.131563,0.0003,,,-1
0.027142,-0.042028,0.177188,-0.603859,0.92416,-0.361961,1.255805,-0.682767,0.693283,1,,,1,,,0.568304,0.441381,0.666667,0.105517,0.000124,,,-1
0.06143,-0.027297,0.032772,-0.101078,0.043947,-0.004894,0.01551,-0.002392,0.000689,1,0.785429,,0.102913,,,0.563873,0.25826,0.333333,0.197958,0.001536,,,-1
0.037143,-0.042546,0.131735,-0.036069,0.040502,-0.011635,0.003497,-0.001394,0.001037,1,0.760619,,0.10303,0.1,,0.608912,0.523599,0.5,0.169678,0.000829,,,-1
0.022857,-0.034624,0.141414,-0.11823,0.175286,-0.066485,0.056783,-0.029897,0.029388,1,0.716048,,0.103427,,,0.584594,0.541408,1,0.148156,0.000482,,,-1
0.104288,-0.016862,0.007386,-0.016964,0.002651,-0.000106,0.000332,-0.000018,0.000002,1,0.845507,,0.102493,0.2,,0.576809,0.137064,0.083333,0.263471,0.004819,,,-1
0.030001,-0.032161,0.093101,-0.203732,0.214202,-0.057617,0.128391,-0.047964,0.033454,1,0.825108,,0.080941,0.2,,0.546392,0.379232,0.5,0.110602,0.00015,,,-1
0.185709,-0.027089,0.010703,-0.134907,0.019326,-0.000711,0.009143,-0.000466,0.000045,1,0.850039,0.800767,0.126488,0.5,0.1,0.557591,0.08068,0.230769,0.187889,0.001246,,,-1
0.060001,-0.03003,0.040612,-0.061885,0.030321,-0.003802,0.006017,-0.001045,0.000339,1,0.801707,,0.102662,0.1,,0.566954,0.22069,0.285714,0.184923,0.001169,,,-1
0.027142,-0.039163,0.153874,-0.001811,0.002607,-0.00096,0.000131,-0.000066,0.000063,1,0.717137,,0.102137,0.1,,0.569222,0.392699,0.333333,0.135776,0.00034,,,-1
0.14571,-0.01561,0.004541,-0.06974,0.007287,-0.000195,0.003162,-0.000117,0.000008,1,0.850412,0.796964,0.102712,0.2,,0.564884,0.091592,,0.286448,0.006733,,,-1
0.025714,-0.028411,0.085711,-0.293598,0.321553,-0.090111,0.314293,-0.122274,0.088826,1,,,0.223398,,,0.592569,0.310281,,0.112988,0.000163,,,-1
0.077141,-0.05956,0.124442,-0.06934,0.052529,-0.010191,0.005908,-0.001589,0.000799,1,0.820056,,0.103006,0.1,,0.610838,0.17876,0.166667,0.146232,0.000457,,,-1
0.132854,-0.024554,0.012333,-0.145978,0.026485,-0.001232,0.015017,-0.000965,0.000116,1,0.853366,0.808472,0.148218,0.3,0.2,0.57708,0.120634,,0.237607,0.003187,,,-1
0.018572,-0.045179,0.295315,-0.084053,0.199532,-0.121162,0.035395,-0.029849,0.046987,1,,,1,,,0.621316,0.591768,0.666667,0.140971,0.000395,,,-1
